time,q,p,r
9571,False,False,False
9572,True,True,False
9573,False,True,False
9574,False,True,False
9575,False,True,False
9576,False,True,False
9577,False,True,False
9578,False,True,False
9579,False,True,False
9580,False,True,True
9581,False,False,False
9582,True,True,False
9583,False,True,False
9584,False,True,False
9585,False,True,False
9586,False,True,False
9587,False,True,False
9588,False,True,True
9589,False,False,False
9590,True,True,False
9591,False,True,False
9592,False,True,False
9593,False,True,False
9594,False,True,False
9595,False,True,False
9596,False,True,True
9597,False,False,False
9598,True,True,False
9599,False,True,False
9600,False,True,False
9601,False,True,False
9602,False,True,False
9603,False,True,True
9604,False,False,False
9605,True,True,False
9606,False,True,False
9607,False,True,False
9608,False,True,False
9609,False,True,False
9610,False,True,False
9611,False,True,True
9612,False,False,False
9613,True,True,False
9614,False,True,False
9615,False,True,False
9616,False,True,False
9617,False,True,False
9618,False,True,False
9619,False,True,False
9620,False,True,True
9621,False,False,False
9622,True,True,False
9623,False,True,False
9624,False,True,False
9625,False,True,False
9626,False,True,False
9627,False,True,False
9628,False,True,False
9629,False,True,True
9630,False,False,False
9631,True,True,False
9632,False,True,False
9633,False,True,False
9634,False,True,False
9635,False,True,True
9636,False,False,False
9637,True,True,False
9638,False,True,False
9639,False,True,False
9640,False,True,False
9641,False,True,False
9642,False,True,False
9643,False,True,False
9644,False,True,False
9645,False,True,False
9646,False,True,True
9647,False,False,False
9648,True,True,False
9649,False,True,False
9650,False,True,False
9651,False,True,False
9652,False,True,False
9653,False,True,False
9654,False,True,False
9655,False,True,True
9656,False,False,False
9657,True,True,False
9658,False,True,False
9659,False,True,False
9660,False,True,False
9661,False,True,False
9662,False,True,False
9663,False,True,False
9664,False,True,True
9665,False,False,False
9666,True,True,False
9667,False,True,False
9668,False,True,False
9669,False,True,False
9670,False,True,False
9671,False,True,True
9672,False,False,False
9673,True,True,False
9674,False,True,False
9675,False,True,False
9676,False,True,False
9677,False,True,False
9678,False,True,False
9679,False,True,False
9680,False,True,True
9681,False,False,False
9682,True,True,False
9683,False,True,False
9684,False,True,False
9685,False,True,False
9686,False,True,True
9687,False,False,False
9688,True,True,False
9689,False,True,False
9690,False,True,False
9691,False,True,False
9692,False,True,False
9693,False,True,False
9694,False,True,False
9695,False,True,True
9696,False,False,False
9697,True,True,False
9698,False,True,False
9699,False,True,False
9700,False,True,False
9701,False,True,True
9702,False,False,False
9703,True,True,False
9704,False,True,False
9705,False,True,False
9706,False,True,False
9707,False,True,False
9708,False,True,True
9709,False,False,False
9710,True,True,False
9711,False,True,False
9712,False,True,False
9713,False,True,False
9714,False,True,True
9715,False,False,False
9716,True,True,False
9717,False,True,False
9718,False,True,False
9719,False,True,False
9720,False,True,False
9721,False,True,False
9722,False,True,True
9723,False,False,False
9724,True,True,False
9725,False,True,False
9726,False,True,False
9727,False,True,False
9728,False,True,False
9729,False,True,False
9730,False,True,False
9731,False,True,False
9732,False,True,True
9733,False,False,False
9734,True,True,False
9735,False,True,False
9736,False,True,False
9737,False,True,False
9738,False,True,False
9739,False,True,False
9740,False,True,False
9741,False,True,False
9742,False,True,True
9743,False,False,False
9744,True,True,False
9745,False,True,False
9746,False,True,False
9747,False,True,False
9748,False,True,False
9749,False,True,True
9750,False,False,False
9751,True,True,False
9752,False,True,False
9753,False,True,False
9754,False,True,False
9755,False,True,False
9756,False,True,False
9757,False,True,False
9758,False,True,False
9759,False,True,True
9760,False,False,False
9761,True,True,False
9762,False,True,False
9763,False,True,False
9764,False,True,False
9765,False,True,False
9766,False,True,False
9767,False,True,True
9768,False,False,False
9769,True,True,False
9770,False,True,False
9771,False,True,False
9772,False,True,False
9773,False,True,False
9774,False,True,True
9775,False,False,False
9776,True,True,False
9777,False,True,False
9778,False,True,False
9779,False,True,False
9780,False,True,True
9781,False,False,False
9782,True,True,False
9783,False,True,False
9784,False,True,False
9785,False,True,False
9786,False,True,False
9787,False,True,False
9788,False,True,False
9789,False,True,True
9790,False,False,False
9791,True,True,False
9792,False,True,False
9793,False,True,False
9794,False,True,False
9795,False,True,False
9796,False,True,False
9797,False,True,False
9798,False,True,False
9799,False,True,False
9800,False,True,True
9801,False,False,False
9802,True,True,False
9803,False,True,False
9804,False,True,False
9805,False,True,False
9806,False,True,False
9807,False,True,False
9808,False,True,False
9809,False,True,False
9810,False,True,True
9811,False,False,False
9812,True,True,False
9813,False,True,False
9814,False,True,False
9815,False,True,False
9816,False,True,False
9817,False,True,False
9818,False,True,False
9819,False,True,False
9820,False,True,False
9821,False,True,True
9822,False,False,False
9823,True,True,False
9824,False,True,False
9825,False,True,False
9826,False,True,False
9827,False,True,False
9828,False,True,False
9829,False,True,False
9830,False,True,False
9831,False,True,True
9832,False,False,False
9833,True,True,False
9834,False,True,False
9835,False,True,False
9836,False,True,False
9837,False,True,False
9838,False,True,True
9839,False,False,False
9840,True,True,False
9841,False,True,False
9842,False,True,False
9843,False,True,False
9844,False,True,False
9845,False,True,True
9846,False,False,False
9847,True,True,False
9848,False,True,False
9849,False,True,False
9850,False,True,False
9851,False,True,False
9852,False,True,True
9853,False,False,False
9854,True,True,False
9855,False,True,False
9856,False,True,False
9857,False,True,False
9858,False,True,True
9859,False,False,False
9860,True,True,False
9861,False,True,False
9862,False,True,False
9863,False,True,False
9864,False,True,False
9865,False,True,False
9866,False,True,False
9867,False,True,False
9868,False,True,True
9869,False,False,False
9870,True,True,False
9871,False,True,False
9872,False,True,False
9873,False,True,False
9874,False,True,True
9875,False,False,False
9876,True,True,False
9877,False,True,False
9878,False,True,False
9879,False,True,False
9880,False,True,True
9881,False,False,False
9882,True,True,False
9883,False,True,False
9884,False,True,False
9885,False,True,False
9886,False,True,False
9887,False,True,False
9888,False,True,False
9889,False,True,False
9890,False,True,False
9891,False,True,True
9892,False,False,False
9893,True,True,False
9894,False,True,False
9895,False,True,False
9896,False,True,False
9897,False,True,True
9898,False,False,False
9899,True,True,False
9900,False,True,False
9901,False,True,False
9902,False,True,False
9903,False,True,False
9904,False,True,False
9905,False,True,True
9906,False,False,False
9907,True,True,False
9908,False,True,False
9909,False,True,False
9910,False,True,False
9911,False,True,False
9912,False,True,False
9913,False,True,True
9914,False,False,False
9915,True,True,False
9916,False,True,False
9917,False,True,False
9918,False,True,False
9919,False,True,False
9920,False,True,True
9921,False,False,False
9922,True,True,False
9923,False,True,False
9924,False,True,False
9925,False,True,False
9926,False,True,False
9927,False,True,False
9928,False,True,False
9929,False,True,False
9930,False,True,False
9931,False,True,False
9932,False,True,True
9933,False,False,False
9934,True,True,False
9935,False,True,False
9936,False,True,False
9937,False,True,False
9938,False,True,False
9939,False,True,False
9940,False,True,False
9941,False,True,True
9942,False,False,False
9943,True,True,False
9944,False,True,False
9945,False,True,False
9946,False,True,False
9947,False,True,False
9948,False,True,False
9949,False,True,False
9950,False,True,False
9951,False,True,False
9952,False,True,False
9953,False,True,True
9954,False,False,False
9955,True,True,False
9956,False,True,False
9957,False,True,False
9958,False,True,False
9959,False,True,False
9960,False,True,False
9961,False,True,False
9962,False,True,False
9963,False,True,False
9964,False,True,False
9965,False,True,True
9966,False,False,False
9967,True,True,False
9968,False,True,False
9969,False,True,False
9970,False,True,False
9971,False,True,False
9972,False,True,False
9973,False,True,False
9974,False,True,True
9975,False,False,False
9976,True,True,False
9977,False,True,False
9978,False,True,False
9979,False,True,False
9980,False,True,False
9981,False,True,True
9982,False,False,False
9983,True,True,False
