time,q,p,r
9574,False,True,True
9575,False,False,False
9576,True,True,False
9577,False,True,False
9578,False,True,False
9579,False,True,False
9580,False,True,False
9581,False,True,False
9582,False,True,False
9583,False,True,False
9584,False,True,False
9585,False,True,False
9586,False,True,True
9587,False,False,False
9588,True,True,False
9589,False,True,False
9590,False,True,False
9591,False,True,False
9592,False,True,False
9593,False,True,False
9594,False,True,False
9595,False,True,False
9596,False,True,False
9597,False,True,False
9598,False,True,True
9599,False,False,False
9600,True,True,False
9601,False,True,False
9602,False,True,False
9603,False,True,False
9604,False,True,True
9605,False,False,False
9606,True,True,False
9607,False,True,False
9608,False,True,False
9609,False,True,False
9610,False,True,False
9611,False,True,False
9612,False,True,False
9613,False,True,False
9614,False,True,False
9615,False,True,True
9616,False,False,False
9617,True,True,False
9618,False,True,False
9619,False,True,False
9620,False,True,False
9621,False,True,False
9622,False,True,False
9623,False,True,False
9624,False,True,False
9625,False,True,False
9626,False,True,True
9627,False,False,False
9628,True,True,False
9629,False,True,False
9630,False,True,False
9631,False,True,False
9632,False,True,True
9633,False,False,False
9634,True,True,False
9635,False,True,False
9636,False,True,False
9637,False,True,False
9638,False,True,False
9639,False,True,False
9640,False,True,False
9641,False,True,True
9642,False,False,False
9643,True,True,False
9644,False,True,False
9645,False,True,False
9646,False,True,False
9647,False,True,False
9648,False,True,False
9649,False,True,False
9650,False,True,False
9651,False,True,True
9652,False,False,False
9653,True,True,False
9654,False,True,False
9655,False,True,False
9656,False,True,False
9657,False,True,False
9658,False,True,False
9659,False,True,False
9660,False,True,False
9661,False,True,True
9662,False,False,False
9663,True,True,False
9664,False,True,False
9665,False,True,False
9666,False,True,False
9667,False,True,False
9668,False,True,False
9669,False,True,False
9670,False,True,False
9671,False,True,False
9672,False,True,True
9673,False,False,False
9674,True,True,False
9675,False,True,False
9676,False,True,False
9677,False,True,False
9678,False,True,False
9679,False,True,True
9680,False,False,False
9681,True,True,False
9682,False,True,False
9683,False,True,False
9684,False,True,False
9685,False,True,False
9686,False,True,False
9687,False,True,False
9688,False,True,True
9689,False,False,False
9690,True,True,False
9691,False,True,False
9692,False,True,False
9693,False,True,False
9694,False,True,False
9695,False,True,False
9696,False,True,True
9697,False,False,False
9698,True,True,False
9699,False,True,False
9700,False,True,False
9701,False,True,False
9702,False,True,False
9703,False,True,True
9704,False,False,False
9705,True,True,False
9706,False,True,False
9707,False,True,False
9708,False,True,False
9709,False,True,True
9710,False,False,False
9711,True,True,False
9712,False,True,False
9713,False,True,False
9714,False,True,False
9715,False,True,False
9716,False,True,True
9717,False,False,False
9718,True,True,False
9719,False,True,False
9720,False,True,False
9721,False,True,False
9722,False,True,False
9723,False,True,False
9724,False,True,False
9725,False,True,False
9726,False,True,False
9727,False,True,True
9728,False,False,False
9729,True,True,False
9730,False,True,False
9731,False,True,False
9732,False,True,False
9733,False,True,False
9734,False,True,False
9735,False,True,False
9736,False,True,False
9737,False,True,False
9738,False,True,False
9739,False,True,True
9740,False,False,False
9741,True,True,False
9742,False,True,False
9743,False,True,False
9744,False,True,False
9745,False,True,False
9746,False,True,False
9747,False,True,False
9748,False,True,True
9749,False,False,False
9750,True,True,False
9751,False,True,False
9752,False,True,False
9753,False,True,False
9754,False,True,False
9755,False,True,False
9756,False,True,False
9757,False,True,True
9758,False,False,False
9759,True,True,False
9760,False,True,False
9761,False,True,False
9762,False,True,False
9763,False,True,False
9764,False,True,False
9765,False,True,False
9766,False,True,False
9767,False,True,False
9768,False,True,False
9769,False,True,True
9770,False,False,False
9771,True,True,False
9772,False,True,False
9773,False,True,False
9774,False,True,False
9775,False,True,False
9776,False,True,True
9777,False,False,False
9778,True,True,False
9779,False,True,False
9780,False,True,False
9781,False,True,False
9782,False,True,False
9783,False,True,False
9784,False,True,False
9785,False,True,True
9786,False,False,False
9787,True,True,False
9788,False,True,False
9789,False,True,False
9790,False,True,False
9791,False,True,False
9792,False,True,False
9793,False,True,False
9794,False,True,False
9795,False,True,False
9796,False,True,False
9797,False,True,True
9798,False,False,False
9799,True,True,False
9800,False,True,False
9801,False,True,False
9802,False,True,False
9803,False,True,False
9804,False,True,False
9805,False,True,True
9806,False,False,False
9807,True,True,False
9808,False,True,False
9809,False,True,False
9810,False,True,False
9811,False,True,False
9812,False,True,False
9813,False,True,False
9814,False,True,False
9815,False,True,True
9816,False,False,False
9817,True,True,False
9818,False,True,False
9819,False,True,False
9820,False,True,False
9821,False,True,False
9822,False,True,False
9823,False,True,False
9824,False,True,False
9825,False,True,True
9826,False,False,False
9827,True,True,False
9828,False,True,False
9829,False,True,False
9830,False,True,False
9831,False,True,True
9832,False,False,False
9833,True,True,False
9834,False,True,False
9835,False,True,False
9836,False,True,False
9837,False,True,False
9838,False,True,False
9839,False,True,False
9840,False,True,False
9841,False,True,True
9842,False,False,False
9843,True,True,False
9844,False,True,False
9845,False,True,False
9846,False,True,False
9847,False,True,True
9848,False,False,False
9849,True,True,False
9850,False,True,False
9851,False,True,False
9852,False,True,False
9853,False,True,False
9854,False,True,False
9855,False,True,False
9856,False,True,False
9857,False,True,True
9858,False,False,False
9859,True,True,False
9860,False,True,False
9861,False,True,False
9862,False,True,False
9863,False,True,True
9864,False,False,False
9865,True,True,False
9866,False,True,False
9867,False,True,False
9868,False,True,False
9869,False,True,False
9870,False,True,False
9871,False,True,True
9872,False,False,False
9873,True,True,False
9874,False,True,False
9875,False,True,False
9876,False,True,False
9877,False,True,False
9878,False,True,True
9879,False,False,False
9880,True,True,False
9881,False,True,False
9882,False,True,False
9883,False,True,False
9884,False,True,False
9885,False,True,True
9886,False,False,False
9887,True,True,False
9888,False,True,False
9889,False,True,False
9890,False,True,False
9891,False,True,True
9892,False,False,False
9893,True,True,False
9894,False,True,False
9895,False,True,False
9896,False,True,False
9897,False,True,False
9898,False,True,True
9899,False,False,False
9900,True,True,False
9901,False,True,False
9902,False,True,False
9903,False,True,False
9904,False,True,False
9905,False,True,False
9906,False,True,False
9907,False,True,False
9908,False,True,False
9909,False,True,False
9910,False,True,True
9911,False,False,False
9912,True,True,False
9913,False,True,False
9914,False,True,False
9915,False,True,False
9916,False,True,False
9917,False,True,False
9918,False,True,True
9919,False,False,False
9920,True,True,False
9921,False,True,False
9922,False,True,False
9923,False,True,False
9924,False,True,False
9925,False,True,True
9926,False,False,False
9927,True,True,False
9928,False,True,False
9929,False,True,False
9930,False,True,False
9931,False,True,False
9932,False,True,False
9933,False,True,False
9934,False,True,False
9935,False,True,False
9936,False,True,True
9937,False,False,False
9938,True,True,False
9939,False,True,False
9940,False,True,False
9941,False,True,False
9942,False,True,False
9943,False,True,False
9944,False,True,True
9945,False,False,False
9946,True,True,False
9947,False,True,False
9948,False,True,False
9949,False,True,False
9950,False,True,False
9951,False,True,False
9952,False,True,False
9953,False,True,True
9954,False,False,False
9955,True,True,False
9956,False,True,False
9957,False,True,False
9958,False,True,False
9959,False,True,False
9960,False,True,False
9961,False,True,False
9962,False,True,False
9963,False,True,False
9964,False,True,False
9965,False,True,True
9966,False,False,False
9967,True,True,False
9968,False,True,False
9969,False,True,False
9970,False,True,False
9971,False,True,True
9972,False,False,False
9973,True,True,False
9974,False,True,False
9975,False,True,False
9976,False,True,False
9977,False,True,False
9978,False,True,False
9979,False,True,False
9980,False,True,True
9981,False,False,False
9982,True,True,False
9983,False,True,False
9984,False,True,False
9985,False,True,False
9986,False,True,False
